time,normal_force,lateral_force
0.0,8.097525360989511,2.005465348515493
0.01594829559326172,7.9734858418329155,2.0820910057405184
0.022246599197387695,8.008114931526098,2.074852187829238
0.03555774688720703,7.8517519734887005,2.0526051701498096
0.05122518539428711,8.024147336555775,2.0230941531162605
0.06779170036315918,8.194523969924807,2.130449746836636
0.0841059684753418,7.9375843553245975,2.1323236201709523
0.09925222396850586,8.255194300248757,2.1529256367753846
0.11722683906555176,8.009788298772543,2.189791360445346
0.13611936569213867,8.117128189273032,2.197605831588078
0.15177178382873535,8.019076776208296,2.2772529060444895
0.16678762435913086,8.033441162597661,2.2314858611190194
0.18486595153808594,8.23223649687261,2.295874275089419
0.20193052291870117,8.037242488713492,2.4042485478362474
0.21776366233825684,8.252175638773291,2.301300466531561
0.23351049423217773,8.004157998098753,2.3262526197184346
0.24873995780944824,8.171833928661268,2.3635964845689745
0.2684347629547119,8.12217555196616,2.424881220726906
0.2842581272125244,8.023925833279385,2.492334391692185
0.2991347312927246,8.142602895592647,2.3707786437445457
0.33449411392211914,8.21203707933403,2.5499670760057582
0.35025691986083984,8.16766236630099,2.503671935027049
0.3724668025970459,8.252251697138062,2.5843414138306127
0.3855099678039551,8.262948914661411,2.5504744774272003
0.40123844146728516,8.409277822120638,2.6043303320370566
0.41678285598754883,8.231528787178728,2.655905127580164
0.43393921852111816,8.172063654995677,2.6278052054463514
0.45157456398010254,8.309434775843878,2.61336382274391
0.467648983001709,8.265934596588457,2.702469196841601
0.4860868453979492,8.19220401857742,2.7983742709993784
0.5017294883728027,8.265153872411112,2.808912211950209
0.5177021026611328,8.21997754384845,2.7416580275894296
0.5325033664703369,8.294894599456006,2.8099960428123794
0.5502543449401855,8.292513297292015,2.788463441738297
0.566094160079956,8.322121356907699,2.8388337947410904
0.5818018913269043,8.204630700645712,2.8449206724616247
0.5870542526245117,8.390189742017585,2.8618215622917957
0.6023786067962646,8.377342666976931,2.9196512377455286
0.6179115772247314,8.213168056989337,3.0056259388052617
0.6334176063537598,8.423615644456197,2.9448932355197
0.6487643718719482,8.289548826279711,2.9668055439694143
0.6686663627624512,8.386304860796852,2.951341364372133
0.6847128868103027,8.452897874300428,2.9487191619903887
0.7017288208007812,8.100514695938417,3.1454290714167765
0.7183609008789062,8.296355497039928,3.1406255907188028
0.7334275245666504,8.466273750571977,3.061285645160388
0.7502059936523438,8.572031422409644,3.1561623976739868
0.7690353393554688,8.415054703844683,3.166285050309154
0.7848992347717285,8.177737281805546,3.1877945249578343
0.8027360439300537,8.455013896561812,3.232797701701705
0.8183598518371582,8.186034586764862,3.2396674276205837
0.8334903717041016,8.504408602533406,3.3745633727681863
0.8510236740112305,8.418923740952739,3.2407833282501692
0.8687617778778076,8.484172680642285,3.3108997539193696
0.8846719264984131,8.31666947748912,3.327376817236294
0.9007835388183594,8.484831818918826,3.4705934270287617
0.918386697769165,8.413236048134165,3.3359234222316836
0.9360594749450684,8.420132361553138,3.444095015854578
0.9516189098358154,8.409574239456017,3.516749458776452
0.9669628143310547,8.588389504130511,3.573782107333332
0.984776496887207,8.29955499436229,3.3465041292956266
1.0007524490356445,8.400447961182723,3.465338787313875
1.0193445682525635,8.501387703569387,3.580136677420659
1.035017728805542,8.40047785193505,3.5398146533864483
1.0507137775421143,8.351620676232802,3.6551740450899253
1.0671172142028809,8.42321519798772,3.592727385555092
1.0848805904388428,8.460211242714879,3.6692436963202435
1.100938320159912,8.425027016277399,3.6314081425099234
1.1193335056304932,8.469253707081613,3.586992146736751
1.134317398071289,8.374657042832235,3.7345002633820696
1.1497023105621338,8.26737998225121,3.636251854410677
1.1670095920562744,8.31676059177474,3.693346987696211
1.1847939491271973,8.452979904181436,3.757099314379225
1.200831651687622,8.564606412397891,3.8494189500661347
1.2166175842285156,8.550945236042068,3.8423769287475986
1.2335264682769775,8.434231633440264,3.7693483595563344
1.2514095306396484,8.58193291951904,3.805590127552107
1.2675135135650635,8.480512037876862,3.9481218716364386
1.2834210395812988,8.473932435385622,3.927821030938516
1.3013873100280762,8.551364952767047,3.8861401160641904
1.3181471824645996,8.476604995583367,3.9274471941741647
1.325291633605957,8.466561456890323,3.8212343167827454
1.3361635208129883,8.6164394343403,4.010476892408845
1.3516426086425781,8.3449253716193,3.988307698046361
1.3667066097259521,8.339128330455447,4.047764615905114
1.3836755752563477,8.569694433449452,4.139108372126773
1.4014396667480469,8.772487388392019,3.9993117834950516
1.4174225330352783,8.743568301501826,4.199614107091611
1.4349780082702637,8.509511715939196,4.0693727238011945
1.4516363143920898,8.573013420429662,4.136473840691026
1.4669454097747803,8.626895604169013,4.230657827566792
1.4827282428741455,8.518468485075775,4.274068425771063
1.5014872550964355,8.451995679639785,4.284662902115577
1.5176162719726562,8.511889707459634,4.35304950220528
1.5353446006774902,8.472266563540186,4.287270340729438
1.551401138305664,8.44506308079144,4.370442695654543
1.5682110786437988,8.488817576567723,4.372763103524059
1.5833923816680908,8.698288668745938,4.398866771880139
1.6003003120422363,8.512151617085244,4.430106722662638
1.6160037517547607,8.52764621378019,4.412780195488256
1.632171392440796,8.341542984534543,4.452227361743687
1.6526997089385986,8.316375360192394,4.47282908925858
1.667701244354248,8.509214171598012,4.455171179204163
1.6826837062835693,8.350618035835497,4.547311064728776
1.699312686920166,8.59327767878358,4.581541682449853
1.7171006202697754,8.65994451262033,4.655393050220792
1.733079433441162,8.382711009533832,4.715881890495515
1.7485568523406982,8.30482679057576,4.5783254279308645
1.7682929039001465,8.562067046567623,4.643832684598715
1.7843384742736816,8.467690954881116,4.662153403939203
1.800015926361084,8.555035710545225,4.7125560018056
1.8160393238067627,8.439967375252184,4.755634327457813
1.8348050117492676,8.377205386525304,4.680210941590615
1.8506841659545898,8.736559541903025,4.780348676126925
1.8682706356048584,8.508682045516125,4.786088221768024
1.8849067687988281,8.566784617011074,4.913010661354983
1.900963544845581,8.519330675166188,4.864054705286338
1.9168016910552979,8.368906514814059,4.864628512114342
1.934612512588501,8.426685560086812,4.826874965226963
